date_cases,college,cases,Party,State,Masks Required?,Initial Mask Requirement Date
2020-11-05,Alabama A&M University,41.0,Republican,Alabama,Entire State,7/16/2020
2020-11-05,Alabama State University,,Republican,Alabama,Entire State,7/16/2020
2020-11-05,Athens State University,23.0,Republican,Alabama,Entire State,7/16/2020
2020-11-05,Auburn University,2047.0,Republican,Alabama,Entire State,7/16/2020
2020-11-05,Auburn University at Montgomery,80.0,Republican,Alabama,Entire State,7/16/2020
2020-11-05,Bevill State Community College,4.0,Republican,Alabama,Entire State,7/16/2020
2020-11-05,Birmingham-Southern College,196.0,Republican,Alabama,Entire State,7/16/2020
2020-11-05,Calhoun Community College,36.0,Republican,Alabama,Entire State,7/16/2020
2020-11-05,Central Alabama Community College,24.0,Republican,Alabama,Entire State,7/16/2020
2020-11-05,Enterprise State Community College,32.0,Republican,Alabama,Entire State,7/16/2020
2020-11-05,Gadsden State Community College,45.0,Republican,Alabama,Entire State,7/16/2020
2020-11-05,Huntingdon College,,Republican,Alabama,Entire State,7/16/2020
2020-11-05,Jacksonville State University,219.0,Republican,Alabama,Entire State,7/16/2020
2020-11-05,Lurleen B. Wallace Community College,16.0,Republican,Alabama,Entire State,7/16/2020
2020-11-05,Marion Military Institute,5.0,Republican,Alabama,Entire State,7/16/2020
2020-11-05,Miles College,,Republican,Alabama,Entire State,7/16/2020
2020-11-05,Samford University,379.0,Republican,Alabama,Entire State,7/16/2020
2020-11-05,Snead State Community College,13.0,Republican,Alabama,Entire State,7/16/2020
2020-11-05,Southern Union State Community College,59.0,Republican,Alabama,Entire State,7/16/2020
2020-11-05,Spring Hill College,113.0,Republican,Alabama,Entire State,7/16/2020
2020-11-05,Troy University,628.0,Republican,Alabama,Entire State,7/16/2020
2020-11-05,Troy University Dothan,12.0,Republican,Alabama,Entire State,7/16/2020
2020-11-05,Troy University Montgomery,16.0,Republican,Alabama,Entire State,7/16/2020
2020-11-05,Troy University-Phenix City Campus,8.0,Republican,Alabama,Entire State,7/16/2020
2020-11-05,Tuskegee University,69.0,Republican,Alabama,Entire State,7/16/2020
2020-11-05,University of Alabama,3037.0,Republican,Alabama,Entire State,7/16/2020
2020-11-05,University of Alabama at Birmingham,1779.0,Republican,Alabama,Entire State,7/16/2020
2020-11-05,University of Alabama in Huntsville,119.0,Republican,Alabama,Entire State,7/16/2020
2020-11-05,University of Montevallo,110.0,Republican,Alabama,Entire State,7/16/2020
2020-11-05,University of North Alabama,370.0,Republican,Alabama,Entire State,7/16/2020
2020-11-05,University of South Alabama,378.0,Republican,Alabama,Entire State,7/16/2020
2020-11-05,University of West Alabama,,Republican,Alabama,Entire State,7/16/2020
2020-11-05,Ilisagvik College,,Republican,Alaska,Parts of State,
2020-11-05,University of Alaska Anchorage,10.0,Republican,Alaska,Parts of State,
2020-11-05,University of Alaska Fairbanks,94.0,Republican,Alaska,Parts of State,
2020-11-05,University of Alaska Southeast,1.0,Republican,Alaska,Parts of State,
2020-11-05,Arizona State University,2518.0,Republican,Arizona,Parts of State (Employees Only),
2020-11-05,Arizona Western College,41.0,Republican,Arizona,Parts of State (Employees Only),
2020-11-05,Dine College,7.0,Republican,Arizona,Parts of State (Employees Only),
2020-11-05,Embry-Riddle Aeronautical University at Prescott,37.0,Republican,Arizona,Parts of State (Employees Only),
2020-11-05,Grand Canyon University,230.0,Republican,Arizona,Parts of State (Employees Only),
2020-11-05,Midwestern University at Glendale,72.0,Republican,Arizona,Parts of State (Employees Only),
2020-11-05,Mohave Community College,,Republican,Arizona,Parts of State (Employees Only),
2020-11-05,Northern Arizona University,268.0,Republican,Arizona,Parts of State (Employees Only),
2020-11-05,University of Arizona,2517.0,Republican,Arizona,Parts of State (Employees Only),
2020-11-05,Arkansas Northeastern College,28.0,Republican,Arkansas,Entire State,7/20/2020
2020-11-05,Arkansas State University,692.0,Republican,Arkansas,Entire State,7/20/2020
2020-11-05,Arkansas Tech University,340.0,Republican,Arkansas,Entire State,7/20/2020
2020-11-05,Black River Technical College,56.0,Republican,Arkansas,Entire State,7/20/2020
2020-11-05,Harding University,300.0,Republican,Arkansas,Entire State,7/20/2020
2020-11-05,Henderson State University,116.0,Republican,Arkansas,Entire State,7/20/2020
2020-11-05,Hendrix College,17.0,Republican,Arkansas,Entire State,7/20/2020
2020-11-05,John Brown University,36.0,Republican,Arkansas,Entire State,7/20/2020
2020-11-05,Lyon College,12.0,Republican,Arkansas,Entire State,7/20/2020
2020-11-05,National Park College,36.0,Republican,Arkansas,Entire State,7/20/2020
2020-11-05,NorthWest Arkansas Community College,16.0,Republican,Arkansas,Entire State,7/20/2020
2020-11-05,Ouachita Baptist University,147.0,Republican,Arkansas,Entire State,7/20/2020
2020-11-05,Southern Arkansas University,144.0,Republican,Arkansas,Entire State,7/20/2020
2020-11-05,University of Arkansas,2262.0,Republican,Arkansas,Entire State,7/20/2020
2020-11-05,University of Arkansas Community College Rich Mountain,19.0,Republican,Arkansas,Entire State,7/20/2020
2020-11-05,University of Arkansas Community College at Hope - Texarkana,16.0,Republican,Arkansas,Entire State,7/20/2020
2020-11-05,University of Arkansas Community College-Morrilton,34.0,Republican,Arkansas,Entire State,7/20/2020
2020-11-05,University of Arkansas at Fort Smith,104.0,Republican,Arkansas,Entire State,7/20/2020
2020-11-05,University of Arkansas at Little Rock,149.0,Republican,Arkansas,Entire State,7/20/2020
2020-11-05,University of Arkansas at Monticello,40.0,Republican,Arkansas,Entire State,7/20/2020
2020-11-05,University of Arkansas at Pine Bluff,172.0,Republican,Arkansas,Entire State,7/20/2020
2020-11-05,University of Arkansas for Medical Sciences,69.0,Republican,Arkansas,Entire State,7/20/2020
2020-11-05,University of Central Arkansas,379.0,Republican,Arkansas,Entire State,7/20/2020
2020-11-05,University of the Ozarks,52.0,Republican,Arkansas,Entire State,7/20/2020
2020-11-05,Academy of Art University,,Democratic,California,Entire State,6/18/2020
2020-11-05,Antelope Valley College,14.0,Democratic,California,Entire State,6/18/2020
2020-11-05,Azusa Pacific University,8.0,Democratic,California,Entire State,6/18/2020
2020-11-05,Bakersfield College,0.0,Democratic,California,Entire State,6/18/2020
2020-11-05,Biola University,6.0,Democratic,California,Entire State,6/18/2020
2020-11-05,California Baptist University,9.0,Democratic,California,Entire State,6/18/2020
2020-11-05,California Institute of Technology,29.0,Democratic,California,Entire State,6/18/2020
2020-11-05,California Lutheran University,7.0,Democratic,California,Entire State,6/18/2020
2020-11-05,"California Polytechnic State University, San Luis Obispo",271.0,Democratic,California,Entire State,6/18/2020
2020-11-05,"California State Polytechnic University, Pomona",16.0,Democratic,California,Entire State,6/18/2020
2020-11-05,California State University Maritime Academy,3.0,Democratic,California,Entire State,6/18/2020
2020-11-05,"California State University, Bakersfield",5.0,Democratic,California,Entire State,6/18/2020
2020-11-05,"California State University, Channel Islands",9.0,Democratic,California,Entire State,6/18/2020
2020-11-05,"California State University, Chico",204.0,Democratic,California,Entire State,6/18/2020
2020-11-05,"California State University, Dominguez Hills",9.0,Democratic,California,Entire State,6/18/2020
2020-11-05,"California State University, East Bay",22.0,Democratic,California,Entire State,6/18/2020
2020-11-05,"California State University, Fullerton",10.0,Democratic,California,Entire State,6/18/2020
2020-11-05,"California State University, Long Beach",32.0,Democratic,California,Entire State,6/18/2020
2020-11-05,"California State University, Los Angeles",88.0,Democratic,California,Entire State,6/18/2020
2020-11-05,"California State University, Monterey Bay",5.0,Democratic,California,Entire State,6/18/2020
2020-11-05,"California State University, Northridge",39.0,Democratic,California,Entire State,6/18/2020
2020-11-05,"California State University, Sacramento",43.0,Democratic,California,Entire State,6/18/2020
2020-11-05,"California State University, San Bernardino",30.0,Democratic,California,Entire State,6/18/2020
2020-11-05,"California State University, San Marcos",27.0,Democratic,California,Entire State,6/18/2020
2020-11-05,"California State University, Stanislaus",15.0,Democratic,California,Entire State,6/18/2020
2020-11-05,Chapman University,37.0,Democratic,California,Entire State,6/18/2020
2020-11-05,Claremont McKenna College,,Democratic,California,Entire State,6/18/2020
2020-11-05,Concordia University Irvine,10.0,Democratic,California,Entire State,6/18/2020
2020-11-05,Cypress College,9.0,Democratic,California,Entire State,6/18/2020
2020-11-05,Dominican University of California,4.0,Democratic,California,Entire State,6/18/2020
2020-11-05,Feather River College,7.0,Democratic,California,Entire State,6/18/2020
2020-11-05,Foothill College,0.0,Democratic,California,Entire State,6/18/2020
2020-11-05,Fresno Pacific University,,Democratic,California,Entire State,6/18/2020
2020-11-05,Fresno State University,30.0,Democratic,California,Entire State,6/18/2020
2020-11-05,Harvey Mudd College,5.0,Democratic,California,Entire State,6/18/2020
2020-11-05,Holy Names University,2.0,Democratic,California,Entire State,6/18/2020
2020-11-05,Humboldt State University,12.0,Democratic,California,Entire State,6/18/2020
2020-11-05,Los Angeles Community College District,175.0,Democratic,California,Entire State,6/18/2020
2020-11-05,Loyola Marymount University,21.0,Democratic,California,Entire State,6/18/2020
2020-11-05,Menlo College,3.0,Democratic,California,Entire State,6/18/2020
2020-11-05,Mills College,3.0,Democratic,California,Entire State,6/18/2020
2020-11-05,MiraCosta College,9.0,Democratic,California,Entire State,6/18/2020
2020-11-05,Modesto Junior College,,Democratic,California,Entire State,6/18/2020
2020-11-05,Naval Postgraduate School,,Democratic,California,Entire State,6/18/2020
2020-11-05,Notre Dame de Namur University,0.0,Democratic,California,Entire State,6/18/2020
2020-11-05,Occidental College,5.0,Democratic,California,Entire State,6/18/2020
2020-11-05,Pepperdine University,26.0,Democratic,California,Entire State,6/18/2020
2020-11-05,Pitzer College,1.0,Democratic,California,Entire State,6/18/2020
2020-11-05,Point Loma Nazarene University,46.0,Democratic,California,Entire State,6/18/2020
2020-11-05,Pomona College,1.0,Democratic,California,Entire State,6/18/2020
2020-11-05,Rio Hondo College,19.0,Democratic,California,Entire State,6/18/2020
2020-11-05,Saint Mary's College of California,9.0,Democratic,California,Entire State,6/18/2020
2020-11-05,San Diego City College,5.0,Democratic,California,Entire State,6/18/2020
2020-11-05,San Diego Mesa College,2.0,Democratic,California,Entire State,6/18/2020
2020-11-05,San Diego Miramar College,2.0,Democratic,California,Entire State,6/18/2020
2020-11-05,San Diego State University System,1301.0,Democratic,California,Entire State,6/18/2020
2020-11-05,San Francisco State University,7.0,Democratic,California,Entire State,6/18/2020
2020-11-05,San Jose State University,54.0,Democratic,California,Entire State,6/18/2020
2020-11-05,Santa Ana College,9.0,Democratic,California,Entire State,6/18/2020
2020-11-05,Santa Clara University,36.0,Democratic,California,Entire State,6/18/2020
2020-11-05,Santa Monica College,5.0,Democratic,California,Entire State,6/18/2020
2020-11-05,Scripps College,4.0,Democratic,California,Entire State,6/18/2020
2020-11-05,Shasta College,5.0,Democratic,California,Entire State,6/18/2020
2020-11-05,Skyline College,0.0,Democratic,California,Entire State,6/18/2020
2020-11-05,Solano Community College,0.0,Democratic,California,Entire State,6/18/2020
2020-11-05,Sonoma State University,4.0,Democratic,California,Entire State,6/18/2020
2020-11-05,Southwestern College,10.0,Democratic,California,Entire State,6/18/2020
2020-11-05,Stanford University,165.0,Democratic,California,Entire State,6/18/2020
2020-11-05,Teachers College of San Joaquin,,Democratic,California,Entire State,6/18/2020
2020-11-05,"University of California, Berkeley",238.0,Democratic,California,Entire State,6/18/2020
2020-11-05,"University of California, Davis",96.0,Democratic,California,Entire State,6/18/2020
2020-11-05,"University of California, Hastings College of Law",5.0,Democratic,California,Entire State,6/18/2020
2020-11-05,"University of California, Irvine",119.0,Democratic,California,Entire State,6/18/2020
2020-11-05,"University of California, Los Angeles",251.0,Democratic,California,Entire State,6/18/2020
2020-11-05,"University of California, Merced",22.0,Democratic,California,Entire State,6/18/2020
2020-11-05,"University of California, Riverside",80.0,Democratic,California,Entire State,6/18/2020
2020-11-05,"University of California, San Diego",384.0,Democratic,California,Entire State,6/18/2020
2020-11-05,"University of California, San Francisco",263.0,Democratic,California,Entire State,6/18/2020
2020-11-05,"University of California, Santa Barbara",33.0,Democratic,California,Entire State,6/18/2020
2020-11-05,"University of California, Santa Cruz",20.0,Democratic,California,Entire State,6/18/2020
2020-11-05,University of La Verne,0.0,Democratic,California,Entire State,6/18/2020
2020-11-05,University of Redlands,9.0,Democratic,California,Entire State,6/18/2020
2020-11-05,University of San Diego,175.0,Democratic,California,Entire State,6/18/2020
2020-11-05,University of San Francisco,9.0,Democratic,California,Entire State,6/18/2020
2020-11-05,University of Southern California,556.0,Democratic,California,Entire State,6/18/2020
2020-11-05,University of the Pacific,10.0,Democratic,California,Entire State,6/18/2020
2020-11-05,Westmont College,8.0,Democratic,California,Entire State,6/18/2020
2020-11-05,Whittier College,2.0,Democratic,California,Entire State,6/18/2020
2020-11-05,Adams State University,17.0,Democratic,Colorado,Entire State,7/17/2020
2020-11-05,Arapahoe Community College,29.0,Democratic,Colorado,Entire State,7/17/2020
2020-11-05,Colorado Christian University,25.0,Democratic,Colorado,Entire State,7/17/2020
2020-11-05,Colorado College,18.0,Democratic,Colorado,Entire State,7/17/2020
2020-11-05,Colorado Mesa University,164.0,Democratic,Colorado,Entire State,7/17/2020
2020-11-05,Colorado Mountain College Glenwood Springs,10.0,Democratic,Colorado,Entire State,7/17/2020
2020-11-05,Colorado School of Mines,109.0,Democratic,Colorado,Entire State,7/17/2020
2020-11-05,Colorado State University,727.0,Democratic,Colorado,Entire State,7/17/2020
2020-11-05,Colorado State University-Pueblo,54.0,Democratic,Colorado,Entire State,7/17/2020
2020-11-05,Community College of Denver,21.0,Democratic,Colorado,Entire State,7/17/2020
2020-11-05,Fort Lewis College,42.0,Democratic,Colorado,Entire State,7/17/2020
2020-11-05,Front Range Community College,19.0,Democratic,Colorado,Entire State,7/17/2020
2020-11-05,Johnson & Wales University-Denver,1.0,Democratic,Colorado,Entire State,7/17/2020
2020-11-05,Metropolitan State University of Denver,50.0,Democratic,Colorado,Entire State,7/17/2020
2020-11-05,Morgan Community College,6.0,Democratic,Colorado,Entire State,7/17/2020
2020-11-05,Pikes Peak Community College,40.0,Democratic,Colorado,Entire State,7/17/2020
2020-11-05,Pueblo Community College,5.0,Democratic,Colorado,Entire State,7/17/2020
2020-11-05,Red Rocks Community College,,Democratic,Colorado,Entire State,7/17/2020
2020-11-05,Regis University,101.0,Democratic,Colorado,Entire State,7/17/2020
2020-11-05,Trinidad State Junior College,4.0,Democratic,Colorado,Entire State,7/17/2020
2020-11-05,United States Air Force Academy,2.0,Democratic,Colorado,Entire State,7/17/2020
2020-11-05,University of Colorado Boulder,1943.0,Democratic,Colorado,Entire State,7/17/2020
2020-11-05,University of Colorado Colorado Springs,55.0,Democratic,Colorado,Entire State,7/17/2020
2020-11-05,University of Colorado Denver and Anschutz Medical Campus,94.0,Democratic,Colorado,Entire State,7/17/2020
2020-11-05,University of Denver,289.0,Democratic,Colorado,Entire State,7/17/2020
2020-11-05,University of Northern Colorado,99.0,Democratic,Colorado,Entire State,7/17/2020
2020-11-05,Western Colorado University,13.0,Democratic,Colorado,Entire State,7/17/2020
2020-11-05,Albertus Magnus College,4.0,Democratic,Connecticut,Entire State,4/17/2020
2020-11-05,Central Connecticut State University,99.0,Democratic,Connecticut,Entire State,4/17/2020
2020-11-05,Connecticut College,30.0,Democratic,Connecticut,Entire State,4/17/2020
2020-11-05,Eastern Connecticut State University,52.0,Democratic,Connecticut,Entire State,4/17/2020
2020-11-05,Fairfield University,359.0,Democratic,Connecticut,Entire State,4/17/2020
2020-11-05,Mitchell College,3.0,Democratic,Connecticut,Entire State,4/17/2020
2020-11-05,Post University,0.0,Democratic,Connecticut,Entire State,4/17/2020
2020-11-05,Quinnipiac University,56.0,Democratic,Connecticut,Entire State,4/17/2020
2020-11-05,Sacred Heart University,425.0,Democratic,Connecticut,Entire State,4/17/2020
2020-11-05,Southern Connecticut State University,59.0,Democratic,Connecticut,Entire State,4/17/2020
2020-11-05,Trinity College,90.0,Democratic,Connecticut,Entire State,4/17/2020
2020-11-05,Tunxis Community College,4.0,Democratic,Connecticut,Entire State,4/17/2020
2020-11-05,United States Coast Guard Academy,17.0,Democratic,Connecticut,Entire State,4/17/2020
2020-11-05,University of Bridgeport,17.0,Democratic,Connecticut,Entire State,4/17/2020
2020-11-05,University of Connecticut,414.0,Democratic,Connecticut,Entire State,4/17/2020
2020-11-05,University of Hartford,64.0,Democratic,Connecticut,Entire State,4/17/2020
2020-11-05,University of New Haven,190.0,Democratic,Connecticut,Entire State,4/17/2020
2020-11-05,University of Saint Joseph,3.0,Democratic,Connecticut,Entire State,4/17/2020
2020-11-05,Wesleyan University,11.0,Democratic,Connecticut,Entire State,4/17/2020
2020-11-05,Western Connecticut State University,30.0,Democratic,Connecticut,Entire State,4/17/2020
2020-11-05,Yale University,244.0,Democratic,Connecticut,Entire State,4/17/2020
2020-11-05,Delaware State University,77.0,Democratic,Delaware,Entire State,5/1/2020
2020-11-05,Delaware Technical Community College Dover ,7.0,Democratic,Delaware,Entire State,5/1/2020
2020-11-05,Delaware Technical Community College Georgetown,45.0,Democratic,Delaware,Entire State,5/1/2020
2020-11-05,Delaware Technical Community College Stanton,20.0,Democratic,Delaware,Entire State,5/1/2020
2020-11-05,Goldey-Beacom College,0.0,Democratic,Delaware,Entire State,5/1/2020
2020-11-05,University of Delaware,482.0,Democratic,Delaware,Entire State,5/1/2020
2020-11-05,Wesley College,15.0,Democratic,Delaware,Entire State,5/1/2020
2020-11-05,Wilmington University,,Democratic,Delaware,Entire State,5/1/2020
2020-11-05,AdventHealth University,2.0,Republican,Florida,Parts of State,
2020-11-05,American Institute of Beauty,1.0,Republican,Florida,Parts of State,
2020-11-05,Atlantic Technical College,1.0,Republican,Florida,Parts of State,
2020-11-05,Ave Maria University,30.0,Republican,Florida,Parts of State,
2020-11-05,Barry University,1.0,Republican,Florida,Parts of State,
2020-11-05,Bethune-Cookman University,6.0,Republican,Florida,Parts of State,
2020-11-05,Broward College,49.0,Republican,Florida,Parts of State,
2020-11-05,Charlotte Technical College,,Republican,Florida,Parts of State,
2020-11-05,Chipola College,5.0,Republican,Florida,Parts of State,
2020-11-05,City College at Gainesville,1.0,Republican,Florida,Parts of State,
2020-11-05,College of Central Florida,50.0,Republican,Florida,Parts of State,
2020-11-05,Daytona State College,92.0,Republican,Florida,Parts of State,
2020-11-05,Eastern Florida State College,12.0,Republican,Florida,Parts of State,
2020-11-05,Eckerd College,6.0,Republican,Florida,Parts of State,
2020-11-05,Edward Waters College,10.0,Republican,Florida,Parts of State,
2020-11-05,Embry-Riddle Aeronautical University at Daytona Beach,127.0,Republican,Florida,Parts of State,
2020-11-05,Flagler College,65.0,Republican,Florida,Parts of State,
2020-11-05,Florida A&M University,112.0,Republican,Florida,Parts of State,
2020-11-05,Florida Atlantic University,310.0,Republican,Florida,Parts of State,
2020-11-05,Florida Career College at Tampa,1.0,Republican,Florida,Parts of State,
2020-11-05,Florida College,54.0,Republican,Florida,Parts of State,
2020-11-05,Florida Gateway College,,Republican,Florida,Parts of State,
2020-11-05,Florida Gulf Coast University,380.0,Republican,Florida,Parts of State,
2020-11-05,Florida Institute of Recording Sound and Technology,1.0,Republican,Florida,Parts of State,
2020-11-05,Florida Institute of Technology,75.0,Republican,Florida,Parts of State,
2020-11-05,Florida International University,109.0,Republican,Florida,Parts of State,
2020-11-05,Florida Memorial University,113.0,Republican,Florida,Parts of State,
2020-11-05,Florida National University,,Republican,Florida,Parts of State,
2020-11-05,Florida Polytechnic University,10.0,Republican,Florida,Parts of State,
2020-11-05,Florida SouthWestern State College,22.0,Republican,Florida,Parts of State,
2020-11-05,Florida Southern College,67.0,Republican,Florida,Parts of State,
2020-11-05,Florida State College at Jacksonville,27.0,Republican,Florida,Parts of State,
2020-11-05,Florida State University,1738.0,Republican,Florida,Parts of State,
2020-11-05,Fort Myers Technical College,2.0,Republican,Florida,Parts of State,
2020-11-05,Fortis Institute at Port Saint Lucie,1.0,Republican,Florida,Parts of State,
2020-11-05,George Stone Technical College,1.0,Republican,Florida,Parts of State,
2020-11-05,Gulf Coast State College,54.0,Republican,Florida,Parts of State,
2020-11-05,Gwinnett Institute,1.0,Republican,Florida,Parts of State,
2020-11-05,HCI College,1.0,Republican,Florida,Parts of State,
2020-11-05,HCI College at Fort Lauderdale,,Republican,Florida,Parts of State,
2020-11-05,Hillsborough Community College,87.0,Republican,Florida,Parts of State,
2020-11-05,Immokalee Technical College,3.0,Republican,Florida,Parts of State,
2020-11-05,Indian River State College,31.0,Republican,Florida,Parts of State,
2020-11-05,Jacksonville University,51.0,Republican,Florida,Parts of State,
2020-11-05,Johnson & Wales University-North Miami,0.0,Republican,Florida,Parts of State,
2020-11-05,Keiser University at Fort Myers,1.0,Republican,Florida,Parts of State,
2020-11-05,Keiser University at Jacksonville,1.0,Republican,Florida,Parts of State,
2020-11-05,Keiser University at Lakeland,2.0,Republican,Florida,Parts of State,
2020-11-05,Keiser University at Melbourne,3.0,Republican,Florida,Parts of State,
2020-11-05,Keiser University at Sarasota,1.0,Republican,Florida,Parts of State,
2020-11-05,Keiser University at Tallahassee,1.0,Republican,Florida,Parts of State,
2020-11-05,Keiser University at West Palm Beach,3.0,Republican,Florida,Parts of State,
2020-11-05,Lake-Sumter State College,0.0,Republican,Florida,Parts of State,
2020-11-05,Lively Technical College,2.0,Republican,Florida,Parts of State,
2020-11-05,Lorenzo Walker Technical College,0.0,Republican,Florida,Parts of State,
2020-11-05,Lynn University,49.0,Republican,Florida,Parts of State,
2020-11-05,Meridian College,1.0,Republican,Florida,Parts of State,
2020-11-05,Miami Dade College,18.0,Republican,Florida,Parts of State,
2020-11-05,New College of Florida,6.0,Republican,Florida,Parts of State,
2020-11-05,North Florida College,14.0,Republican,Florida,Parts of State,
2020-11-05,Northwest Florida State College,36.0,Republican,Florida,Parts of State,
2020-11-05,Nova Southeastern University,15.0,Republican,Florida,Parts of State,
2020-11-05,Palm Beach Atlantic University,35.0,Republican,Florida,Parts of State,
2020-11-05,Palm Beach State College,48.0,Republican,Florida,Parts of State,
2020-11-05,Pasco-Hernando State College,44.0,Republican,Florida,Parts of State,
2020-11-05,Paul Mitchell the School-Jacksonville,,Republican,Florida,Parts of State,
2020-11-05,Pensacola State College,37.0,Republican,Florida,Parts of State,
2020-11-05,Polk State College,40.0,Republican,Florida,Parts of State,
2020-11-05,Rasmussen College at Fort Myers,1.0,Republican,Florida,Parts of State,
2020-11-05,Rollins College,40.0,Republican,Florida,Parts of State,
2020-11-05,Saint Leo University,41.0,Republican,Florida,Parts of State,
2020-11-05,Santa Fe College,25.0,Republican,Florida,Parts of State,
2020-11-05,Seminole State College of Florida,24.0,Republican,Florida,Parts of State,
2020-11-05,South Florida State College,37.0,Republican,Florida,Parts of State,
2020-11-05,Southeastern College at West Palm Beach,1.0,Republican,Florida,Parts of State,
2020-11-05,Southeastern University,44.0,Republican,Florida,Parts of State,
2020-11-05,St. Johns River State College,17.0,Republican,Florida,Parts of State,
2020-11-05,St. Petersburg College,51.0,Republican,Florida,Parts of State,
2020-11-05,St. Thomas University,5.0,Republican,Florida,Parts of State,
2020-11-05,"State College of Florida, Manatee-Sarasota",60.0,Republican,Florida,Parts of State,
2020-11-05,Stetson University,149.0,Republican,Florida,Parts of State,
2020-11-05,Strayer University at Fort Lauderdale,,Republican,Florida,Parts of State,
2020-11-05,Tallahassee Community College,109.0,Republican,Florida,Parts of State,
2020-11-05,The College of the Florida Keys,6.0,Republican,Florida,Parts of State,
2020-11-05,University of Central Florida,1834.0,Republican,Florida,Parts of State,
2020-11-05,University of Florida,4461.0,Republican,Florida,Parts of State,
2020-11-05,University of Fort Lauderdale,1.0,Republican,Florida,Parts of State,
2020-11-05,University of Miami,746.0,Republican,Florida,Parts of State,
2020-11-05,University of North Florida,227.0,Republican,Florida,Parts of State,
2020-11-05,University of South Florida,770.0,Republican,Florida,Parts of State,
2020-11-05,University of South Florida Sarasota-Manatee,11.0,Republican,Florida,Parts of State,
2020-11-05,"University of South Florida, St. Petersburg",22.0,Republican,Florida,Parts of State,
2020-11-05,University of Tampa,704.0,Republican,Florida,Parts of State,
2020-11-05,University of West Florida,147.0,Republican,Florida,Parts of State,
2020-11-05,Valencia College,41.0,Republican,Florida,Parts of State,
2020-11-05,Webber International University,10.0,Republican,Florida,Parts of State,
2020-11-05,Abraham Baldwin Agricultural College,130.0,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,Agnes Scott College,1.0,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,Albany State University,110.0,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,Atlanta Metropolitan State College,0.0,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,Augusta University,278.0,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,Berry College,214.0,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,Brenau University,55.0,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,Clark Atlanta University,0.0,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,Clayton State University,82.0,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,College of Coastal Georgia,68.0,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,Columbus State University,72.0,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,Covenant College,16.0,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,Dalton State College,54.0,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,East Georgia State College,53.0,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,Emmanuel College,43.0,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,Emory University,234.0,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,Fort Valley State University,52.0,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,Georgia College & State University,747.0,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,Georgia Gwinnett College,130.0,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,Georgia Highlands College,65.0,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,Georgia Institute of Technology,1102.0,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,Georgia Military College,1.0,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,Georgia Southern University,1243.0,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,Georgia Southwestern State University,49.0,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,Georgia State University,278.0,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,Gordon State College,22.0,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,Kennesaw State University,572.0,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,LaGrange College,24.0,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,Mercer University,303.0,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,Middle Georgia State University,219.0,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,Morehouse College,,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,Oglethorpe University,3.0,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,Piedmont College,,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,Savannah State University,42.0,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,Shorter University,,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,South Georgia State College,38.0,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,University of Georgia,4198.0,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,University of North Georgia,464.0,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,University of West Georgia,205.0,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,Valdosta State University,177.0,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,Wesleyan College,25.0,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,Young Harris College,37.0,Republican,Georgia,Parts of State (Employees Only),
2020-11-05,Brigham Young University-Hawaii,5.0,Democratic,Hawaii,Entire State,4/20/2020
